latitude,longitude,distance
10.0069921,76.3736354,0.007172140773893334
10.0069921,76.3736358,0.007215984501971117
10.0069921,76.373636,0.007237806771305751
10.0069921,76.3736367,0.007314596056202601
10.0069921,76.3735023,0.007402162461099389
10.0069921,76.3736415,0.007840266909336334
10.0069921,76.3734965,0.008037219353703664
10.0069921,76.3736439,0.008102547787022893
10.0069921,76.3736442,0.008135292214389786
10.0069921,76.3734951,0.00819049227908292
10.0069921,76.373645,0.008222886509385767
10.0069921,76.3736492,0.008683437995311386
10.0069921,76.3736496,0.008726917570424875
10.0069921,76.3736498,0.008749091356014002
10.0069921,76.3736501,0.008781990523019867
10.0069921,76.3736506,0.008836210328428644
10.0069921,76.3736515,0.008935094989457616
10.0069921,76.3736521,0.009000915174719754
10.0069921,76.3736527,0.009066257524159026
10.0069921,76.373654,0.009208770183654565
10.0069921,76.373655,0.00931821405129914
10.0069921,76.373696,0.013807445506015129
10.0069921,76.3733856,0.02018054073162735
10.0069921,76.3733843,0.020322716164002153
10.0069921,76.3733825,0.02051997515746173
10.0069921,76.3733808,0.020706218177441577
10.0069921,76.373379,0.020903091566706007
10.0069921,76.3733762,0.021209743254642806
10.0071766,76.3736256,0.02140177476095262
10.0071792,76.3736247,0.021651907907226705
10.0071808,76.3736248,0.02182560516827802
10.0069921,76.3733702,0.021866650357070628
10.0071779,76.3736354,0.021868710896493136
10.0071849,76.3736244,0.022252500318002372
10.0071875,76.3736225,0.02247694294550322
10.0071875,76.3736247,0.022540002105369484
10.0071836,76.3736375,0.02254260075672032
10.0070688,76.373379,0.022575956829300376
10.0071883,76.3736259,0.0226606235635588
10.0071854,76.373636,0.022678909804060406
10.0071842,76.3736415,0.022753096040053176
10.0071889,76.3736272,0.02276378744766335
10.0071891,76.3736288,0.022833948923502746
10.007188,76.3736329,0.022848349787765503
10.0071841,76.373645,0.02287732128186316
10.0069921,76.3733608,0.022896024855327757
10.0071924,76.373619,0.022911173390578365
10.0071896,76.3736303,0.022934368613026848
10.0071879,76.3736358,0.02293574386374694
10.0071818,76.3736527,0.02295852173902419
10.0071827,76.3736506,0.022961073023882683
10.0071947,76.3736161,0.02308808265980137
10.007196,76.3736218,0.023373017758887504
10.0071905,76.3734965,0.023478617107802812
10.0071925,76.3735023,0.023479768575444333
10.0071939,76.3735066,0.023484182011713144
10.0071955,76.3735109,0.02352041758132843
10.0071896,76.3736498,0.023638705006614667
10.0069921,76.373353,0.023750143467789125
10.0072008,76.3736162,0.023752609724141754
10.0072012,76.3736154,0.0237774477229846
10.0072009,76.3736175,0.023794307602866917
10.0071913,76.3736501,0.023826478709876614
10.0070924,76.3733762,0.023963006123608695
10.0070813,76.3733702,0.02401090757548822
10.0071039,76.3733808,0.024151056984252132
10.0071942,76.3736521,0.024206964009086666
10.0071086,76.3733825,0.024266641884147965
10.0069921,76.3733482,0.024275738684332266
10.0072046,76.3736214,0.024291510767676903
10.0070677,76.3733608,0.02439036325805076
10.0071138,76.3733843,0.02441565977878045
10.0072086,76.3735318,0.024431341533762203
10.0069921,76.3733462,0.02449470398552407
10.0071176,76.3733856,0.02453532434622596
10.0072114,76.3735353,0.024676329961080302
10.0069921,76.3733436,0.02477946657672206
10.0072086,76.3736237,0.024782921313988095
10.0069921,76.3737963,0.024790374632970166
10.0070571,76.373353,0.024825611213056042
10.0069921,76.3733426,0.024888875135669338
10.0069921,76.3733421,0.02494348977763071
10.0069921,76.3733419,0.02496569925016769
10.0072035,76.3736496,0.02507321697908477
10.0072157,76.3735401,0.025075014020261
10.0072023,76.373655,0.025161300143054732
10.0070527,76.3733482,0.025193693031805842
10.0070499,76.3733462,0.025323739900867302
10.0072046,76.373655,0.02539889392100488
10.0070452,76.3733436,0.025473295560710877
10.0070434,76.3733426,0.025534249015117912
10.0070427,76.3733421,0.025570222698695348
10.0070422,76.3733419,0.025579736676036895
10.0070423,76.3733419,0.025582202685183623
10.0069921,76.3733353,0.02568819253894424
10.0072236,76.3735475,0.025856907490917756
10.0072096,76.373654,0.02587781069229251
10.0070513,76.3733353,0.026518318042445324
10.0069921,76.3733265,0.026651876567302387
10.0072328,76.3735519,0.026835861412896674
10.0072269,76.3736289,0.026894732102709776
10.0072314,76.3736311,0.027438594170397294
10.0072387,76.3735557,0.027463544022490568
10.0072407,76.3736338,0.02851368980142135
10.0069921,76.3738335,0.028863781898440338
10.0069921,76.3733017,0.029367370405978213
10.0072564,76.3735643,0.02939390231842459
10.0070555,76.3738335,0.029712257116318974
10.0070376,76.3733017,0.029799934234690136
10.0072603,76.373566,0.02982411734432708
10.0072536,76.3736442,0.03019289756308466
10.0069921,76.3738465,0.030287217770126187
10.0072646,76.3735687,0.030299563417218088
10.0072651,76.3735684,0.030355279353430506
10.0069921,76.3738476,0.03040748515699285
10.0072666,76.3735689,0.030521669299590323
10.0072682,76.3735566,0.03073410807222123
10.0072696,76.373571,0.030855408234880123
10.0070573,76.3738465,0.031142778169945654
10.0072725,76.3735541,0.031225428847060532
10.0072734,76.3735839,0.03131520054617156
10.0072746,76.3735744,0.03141504443018342
10.0072763,76.37355,0.03167529945546548
10.007266,76.3736515,0.031738539128263986
10.0072777,76.3735828,0.031787197554233405
10.0072791,76.3735782,0.03192440158633977
10.0072696,76.3736492,0.032053568868832906
10.0072796,76.373547,0.03206509392477099
10.0069921,76.3738641,0.03221440457063605
10.0072731,76.3736439,0.03227784439574563
10.0069921,76.373866,0.03242228432191877
10.0072769,76.3736367,0.03250057230946744
10.007283,76.3736258,0.03291920705529967
10.0072878,76.3735864,0.03292837661760798
10.0071999,76.3737963,0.03388827640331035
10.0073008,76.3735944,0.03442898233337964
10.0071084,76.3738641,0.03471298938036228
10.0073072,76.3736,0.035190374942301
10.0073071,76.3736016,0.03519639250305385
10.0073069,76.3736038,0.035198696828346684
10.0071166,76.373866,0.03525382763624923
10.0073072,76.3736069,0.035269161944092485
10.0073076,76.3736104,0.035359498999687634
10.007309,76.3736176,0.03562104107587596
10.007314,76.3735592,0.035811037457661156
10.0073135,76.3735472,0.03582273726628112
10.0073103,76.3736216,0.0358305350162726
10.0073122,76.3736207,0.036023929580027515
10.007316,76.3735819,0.036038436095988204
10.0073183,76.373581,0.03629049236165973
10.0073279,76.3735792,0.037351352158099246
10.0073299,76.3735794,0.037574345850282666
10.0069921,76.3739148,0.0377658500193446
10.007331,76.3735465,0.03776919060960256
10.0073339,76.373583,0.038031696122812444
10.0073403,76.3735658,0.038718822538108
10.0073406,76.3735872,0.03879590276106099
10.0069921,76.3739257,0.03895943765467208
10.0069673,76.3739257,0.03905681459777361
10.0069921,76.3739923,0.046251923701713674
10.0069921,76.3739974,0.04681038077352783
10.0069921,76.3740074,0.047905323757762915
10.0069921,76.3740155,0.04879236386711838
10.0069071,76.3740074,0.048828735782534084
10.0069921,76.3731021,0.051223200685236926
10.0069921,76.3740573,0.05336931036543941
10.0069921,76.3740669,0.05442048509975453
10.0069921,76.374074,0.055197873071294166
10.0069921,76.3730271,0.05943550798240486
10.0067238,76.3740573,0.061141286506413275
10.0069921,76.3741338,0.0617459275269181
10.0066597,76.3740669,0.06578446199422136
10.0069921,76.3741962,0.06857856685943635
10.0069921,76.3742066,0.06971736377178078
10.0064289,76.3739923,0.07785083943962072
10.0069921,76.3727944,0.08491568439900217
10.0060826,76.3739148,0.10794868026640742
10.0069921,76.3724163,0.12631688619309012
10.0057735,76.3739974,0.14335367003597513
10.0069921,76.3720908,0.16195847578261596
10.0055107,76.374074,0.1737189312503351
10.0053456,76.3741338,0.19320596045871086
10.0069921,76.3717129,0.20333779123210804
10.0051303,76.3742066,0.21843721998726995
10.0051196,76.3741962,0.2192061366106741
10.0050196,76.3738476,0.2214193305649659
10.005042,76.3740155,0.22225277031927398
10.004987,76.373696,0.22337336052531173
10.0049127,76.3734951,0.2313526371398773
10.0048249,76.3733265,0.2424394628501812
10.0069921,76.3713062,0.24787062728958295
10.0047433,76.3731021,0.2552359708369752
10.0047113,76.3730271,0.26047297216942605
10.0069921,76.3710035,0.28101566363224684
10.0045402,76.3727944,0.2855442367276873
10.0069921,76.3706933,0.31498193785114575
10.0069921,76.3706068,0.3244535309573208
10.0069921,76.3706003,0.32516526011687796
10.0069921,76.3705868,0.3266434840459828
10.0042774,76.3724163,0.32721141131893244
10.0069921,76.3705565,0.329961276036758
10.0069921,76.3705559,0.3300269680850256
10.0069921,76.3705558,0.33003791776395414
10.0069921,76.3705555,0.3300707782726705
10.0069921,76.3705477,0.33092486399820503
10.0069921,76.3705231,0.33361850388041386
10.0069921,76.3705017,0.33596175995285577
10.0069921,76.3702895,0.3591972369092748
10.004033,76.3720908,0.3667228799040966
10.0069921,76.3700092,0.3898895364727847
10.0038038,76.3717129,0.40868199913925635
10.0069921,76.3697711,0.41596100559496807
10.0069921,76.3695861,0.4362181315388883
10.0036186,76.3713062,0.44959873499324776
10.0069921,76.3693715,0.45971640997608987
10.0035548,76.3710035,0.47438519825656517
10.0069921,76.369176,0.481123262464528
10.0035359,76.3706933,0.4968864241477295
10.0035765,76.3706003,0.4999657405113123
10.0035859,76.3705868,0.5001364614523568
10.003607,76.3705559,0.500586403958678
10.0036048,76.3705565,0.5007270563093618
10.0035618,76.3706068,0.5007469791641226
10.0038392,76.3702895,0.5019192862681319
10.0036307,76.3705017,0.5025559893636967
10.003576,76.3705558,0.503190400342355
10.0035761,76.3705555,0.5032035635871513
10.0069921,76.3689736,0.5032856604363782
10.0035786,76.3705477,0.5035546533763102
10.0035875,76.3705231,0.504586106165966
10.004111,76.3700092,0.504616904576479
10.004342,76.3697711,0.509756367189226
10.0045031,76.3695861,0.5166030925483384
10.0046943,76.3693715,0.5259434749979794
10.0069921,76.3687661,0.5260064923692124
10.0049034,76.369176,0.5342445882447332
10.0050863,76.3689736,0.5460784886130522
10.0069921,76.3685339,0.5514319245441035
10.0052377,76.3687661,0.5610142742153412
10.0069921,76.3683252,0.5742841666732393
10.0055205,76.3685339,0.5751975407702745
10.005793,76.3683252,0.5895589238323021
10.0069921,76.3680625,0.6030492872980936
10.0060833,76.3680625,0.6114575829254704
10.0069921,76.367757,0.6365009280081945
10.0062293,76.367757,0.6421277417360741
10.0069921,76.3674843,0.6663610279289938
10.0063157,76.3674843,0.6705924883867622
10.0069921,76.3672708,0.6897388593458362
10.0064317,76.3672708,0.6925482884358122
10.0069921,76.3671063,0.7077512791103076
10.0066114,76.3671063,0.7090164199221349
10.0069921,76.3669552,0.7242964287357043
10.0068492,76.3669552,0.7244708412093602
10.0069921,76.3668305,0.7379508226821264
10.0070756,76.3668305,0.738009132601907
10.0069921,76.3667333,0.7485940254195563
10.0073088,76.3667333,0.7494214280564754
10.0069921,76.3666762,0.7548463649439137
10.0069921,76.3666719,0.7553172096242705
10.0069921,76.3666537,0.7573100684889376
10.007597,76.3666762,0.757836190396224
10.0069921,76.3665962,0.7636062098768012
10.0069921,76.3665814,0.7652267800271066
10.0069921,76.3665314,0.7707016772308066
10.0079215,76.3665814,0.7721718846276808
10.0069921,76.366483,0.7760013789322916
10.0082883,76.3665314,0.7840602138585808
10.0086228,76.3665962,0.7848358524151117
10.008946,76.3666537,0.7878541029793174
10.0092452,76.3666719,0.7957769945965844
10.0069921,76.3662327,0.8034087283037253
10.0069921,76.3660761,0.8205561130853318
10.0095374,76.366483,0.8259954946910916
10.0069921,76.3659441,0.8350098538760226
10.0069921,76.3658132,0.8493431406713555
10.0069921,76.3657005,0.861683564475837
10.0098837,76.3662327,0.8653509358589986
10.0069921,76.3655964,0.8730823060022784
10.0069921,76.3654218,0.8922006575770272
10.0102717,76.3660761,0.8979312342209358
10.0069921,76.3652423,0.9118555505313299
10.0106463,76.3659441,0.9286121789671775
10.0069921,76.3650745,0.9302293150081752
10.0069921,76.3648714,0.95246835827428
10.010913,76.3658132,0.9546931359370548
10.0069921,76.3646397,0.9778390448335107
10.0111719,76.3657005,0.9790208137890934
10.0069921,76.3644509,0.9985122647348265
10.0114263,76.3655964,1.0026702410891604
10.0069921,76.3643469,1.0099000574781338
10.0069921,76.3642298,1.0227222724268323
10.0069921,76.3641297,1.0336830239222057
10.0117317,76.3654218,1.0362109798635095
10.0069921,76.3640006,1.047819212239407
10.0069921,76.3638417,1.0652184478089115
10.0120807,76.3652423,1.0731245621647627
10.0069921,76.3636326,1.0881144791774784
10.0123768,76.3650745,1.1062463008350913
10.0069921,76.3634348,1.109773182532619
10.0069921,76.3631488,1.1410896106403505
10.0127459,76.3648714,1.147377907249683
10.0069921,76.3630281,1.1543060223439106
10.0069921,76.3627585,1.1838266801913635
10.0131236,76.3646397,1.1920345331426268
10.0069921,76.3625723,1.2042152074826145
10.0069921,76.3624284,1.2199719726792555
10.0134881,76.3644509,1.2323579087048928
10.0069921,76.3622623,1.2381595907836385
10.0069921,76.3620602,1.2602891364944568
10.0138488,76.3643469,1.2653539196664003
10.0069921,76.3618339,1.285068535696689
10.0142044,76.3642298,1.2996282130367782
10.0069921,76.3615723,1.3137132120897752
10.0145455,76.3641297,1.3318556471949188
10.0069921,76.3613075,1.34270828253912
10.01495,76.3640006,1.3714343226365502
10.0069921,76.3609746,1.3791601642462037
10.0151883,76.3638417,1.4018515347040983
10.0069921,76.3606513,1.4145608693218454
10.0152567,76.3636326,1.4242222023889872
10.015166,76.3634348,1.4344261411138213
10.0069921,76.3603802,1.444245778065718
10.0150012,76.3631488,1.4474440510943765
10.014862,76.3630281,1.448483373613988
10.0148472,76.3627585,1.4711384747301426
10.0069921,76.3601213,1.4725948091843792
10.0150286,76.3625723,1.4995248285496365
10.0069921,76.3598666,1.5004839472555425
10.0069921,76.3595997,1.5297089649098738
10.015326,76.3624284,1.5319792124254095
10.0069921,76.3593323,1.5589887286401185
10.0155851,76.3622623,1.5639332407675832
10.0069921,76.3591199,1.5822461050803662
10.015843,76.3620602,1.5989974912522422
10.0069921,76.3589231,1.6037953127369058
10.0069921,76.3589114,1.6050764386606797
10.0069921,76.3587529,1.6224318730467184
10.0160264,76.3618339,1.6310780480149756
10.0069921,76.3584963,1.6505290582843133
10.0160614,76.3615723,1.6561063366957687
10.0069921,76.358304,1.6715855248191351
10.0161496,76.3613075,1.685106431698987
10.0069921,76.3580208,1.7025953580249695
10.0162604,76.3609746,1.7216380988558924
10.0069921,76.357806,1.726115527833116
10.0069921,76.3575614,1.7528987392621536
10.0163356,76.3606513,1.7550605920850362
10.0069921,76.3574636,1.763607642482446
10.0163512,76.3603802,1.780085845658439
10.0069921,76.3572782,1.7839085725853563
10.016293,76.3601213,1.7994351162545166
10.0069921,76.3569779,1.8167908228878307
10.0162515,76.3598666,1.8197138582798018
10.0069921,76.3567756,1.8389422677137113
10.0162064,76.3595997,1.841090236387123
10.0069921,76.3567155,1.8455230960757907
10.0161593,76.3593323,1.8626174539047748
10.0069921,76.3565414,1.8645867010776187
10.0069921,76.3565097,1.8680577864636618
10.0161304,76.3591199,1.8803878264288443
10.0069921,76.3563418,1.886442500735797
10.0069921,76.3562827,1.8929138323200774
10.0161377,76.3589231,1.8989900413718073
10.0161371,76.3589114,1.9000364113837322
10.0161233,76.3587529,1.9139053214975723
10.0069921,76.3560568,1.917649429755735
10.0160513,76.3584963,1.9335978107350376
10.0160032,76.358304,1.9488471389361102
10.0069921,76.3557624,1.9498856407738836
10.015962,76.3580208,1.9731894482051588
10.0069921,76.355491,1.9796033993001039
10.0159448,76.357806,1.9925629790747876
10.0158997,76.3575614,2.013336974267498
10.0158689,76.3574636,2.0209925647011664
10.0158161,76.3572782,2.035896059997562
10.0069921,76.3549693,2.0367285054004456
10.0069921,76.3548909,2.0453131482908256
10.0069921,76.3547655,2.059044197576208
10.0157438,76.3569779,2.060960762892047
10.0069921,76.3547314,2.062778079995216
10.015706,76.3567756,2.0785512084092046
10.0156731,76.3567155,2.0826776846509865
10.0156016,76.3565414,2.0959458751331725
10.0069921,76.3544274,2.096065473068988
10.0155917,76.3565097,2.0985325593768476
10.0155456,76.3563418,2.1126018903045143
10.015527,76.3562827,2.117454660687352
10.0069921,76.3541318,2.1284330809644265
10.0154853,76.3560568,2.137542999156509
10.0069921,76.3539108,2.1526321378647584
10.0154422,76.3557624,2.1644245785911798
10.0069921,76.3536529,2.1808716732676414
10.0154265,76.355491,2.1904860680530747
10.0154007,76.3552693,2.2112341558190454
10.0154068,76.3552025,2.218150693285469
10.0069921,76.3532868,2.220958892323955
10.0154152,76.355124,2.2263397729946512
10.0154067,76.3549693,2.241323809554133
10.0153928,76.3548909,2.2484850238724303
10.0154122,76.3547655,2.261874158681738
10.0154155,76.3547314,2.265425312838283
10.0069921,76.352871,2.266488160001066
10.0154596,76.3544274,2.297780202329282
10.0069921,76.3525817,2.2981659318040006
10.0069921,76.352561,2.300432540807661
10.0069921,76.3524131,2.316627295438378
10.0155579,76.3541318,2.3317860807907986
10.0069921,76.3522188,2.3379027553367386
10.0157013,76.3539108,2.3603909943401513
10.0069921,76.3517407,2.3902537508069
10.0158783,76.3536529,2.3942262698946988
10.0069921,76.3515668,2.409295452955753
10.0069921,76.3514739,2.4194678151426072
10.0069921,76.3514589,2.4211102863090295
10.0069921,76.351381,2.4296401816761986
10.0159884,76.3532868,2.435797891514256
10.0069921,76.3511581,2.454047285348542
10.0069921,76.351025,2.468621468187705
10.0069921,76.3509461,2.47726085977833
10.0160762,76.352871,2.481338437081065
10.0069921,76.3506824,2.506135483954721
10.0069921,76.3506078,2.5143040339303564
10.0162293,76.3525817,2.517202897317534
10.0162496,76.352561,2.5201933775940297
10.0069921,76.3504462,2.531998911041317
10.0069921,76.350436,2.533115790366026
10.0164509,76.3524131,2.544154190219863
10.0069921,76.3503074,2.547197232566341
10.0069921,76.3502142,2.5574024463652605
10.0166894,76.3522188,2.574533873811571
10.0069921,76.3499448,2.5869012071207007
10.0169504,76.3519747,2.6110021291846617
10.0069921,76.3496864,2.6151954922993608
10.0069921,76.3496857,2.615272141258053
10.0069921,76.3496821,2.6156663326619376
10.0069921,76.3496794,2.6159619790038757
10.0069921,76.3496699,2.617002209154735
10.0069921,76.3496657,2.6174620995343627
10.0069921,76.3496646,2.617582549073364
10.0069921,76.349662,2.617867242070199
10.0069921,76.3496497,2.6192140693582786
10.0069921,76.3496451,2.619717758685313
10.0069921,76.3496399,2.6202871484605845
10.0069921,76.3496348,2.6208455883595043
10.0069921,76.3496278,2.6216120748609786
10.0069921,76.3496182,2.622663255380219
10.0069921,76.3496155,2.6229588998531814
10.0069921,76.3496132,2.623210745774506
10.0069921,76.3496118,2.623364043701782
10.0069921,76.349608,2.623780136596538
10.0069921,76.3496078,2.623802034304335
10.0069921,76.3495979,2.6248860660974622
10.0069921,76.3495978,2.624897014652714
10.0069921,76.3495954,2.625159809190998
10.0069921,76.3495922,2.6255102033247795
10.0069921,76.3495882,2.6259481945899465
10.0069921,76.349588,2.625970094809411
10.0069921,76.3495837,2.6264409353816345
10.0069921,76.3495816,2.6266708826168443
10.0069921,76.3495742,2.627481166980766
10.0069921,76.3495701,2.6279301085940765
10.0069921,76.3495677,2.628192903310316
10.0069921,76.3495656,2.6284228498481097
10.0069921,76.349563,2.6287075447108434
10.0069921,76.3495557,2.6295068804883925
10.0069921,76.3495513,2.6299886714256613
10.0069921,76.3495512,2.629999621011648
10.0069921,76.3495484,2.6303062166093487
10.0069921,76.3495441,2.6307770570145794
10.0069921,76.3495383,2.6314121465294114
10.0069921,76.3495373,2.6315216444638514
10.0069921,76.3495341,2.631872037372573
10.0069921,76.349534,2.6318829876833383
10.0069921,76.349532,2.63210198261988
10.0069921,76.3495297,2.6323538284949093
10.0069921,76.3495199,2.6334269089397604
10.0069921,76.3495162,2.6338320524175285
10.0069921,76.3495148,2.6339853480318425
10.0069921,76.3495072,2.634817533750209
10.0069921,76.3495061,2.63493798169066
10.0069921,76.3495043,2.6351350767046537
10.0069921,76.3494996,2.635649718282159
10.0069921,76.3494959,2.636054861998059
10.0069921,76.3494913,2.636558552130674
10.0069921,76.3494899,2.6367118481585017
10.0069921,76.3494824,2.6375330839215936
10.0069921,76.3494765,2.6381791228375713
10.0069921,76.3494694,2.638956556684755
10.0069921,76.3494691,2.638989406370074
10.0069921,76.3494638,2.6395697465627572
10.0069921,76.3494601,2.639974887780096
10.0069921,76.3494541,2.6406318763985595
10.0069921,76.3494512,2.640949421484994
10.0069921,76.3494487,2.6412231664918018
10.0069921,76.3494466,2.6414531113897506
10.0069921,76.3494447,2.641661158857974
10.0069921,76.3494406,2.642110100804208
10.0069921,76.3494396,2.6422195987900716
10.0069921,76.3494378,2.642416694643733
10.0069921,76.349436,2.6426137911431655
10.0069921,76.3494344,2.6427889878157913
10.0069921,76.3494292,2.643358376925696
10.0069921,76.3494234,2.643993465962343
10.0069921,76.3494205,2.644311011217937
10.0069921,76.3494127,2.645165093219655
10.0069921,76.3494115,2.64529649283617
10.0069921,76.349411,2.645351242027554
10.0069921,76.3494075,2.645734483597276
10.0069921,76.3494064,2.645854931842035
10.0069921,76.3494054,2.6459644298231613
10.0069921,76.3494045,2.646062977197189
10.0069921,76.3494014,2.646402420710746
10.0069921,76.3494007,2.646479071623746
10.0069921,76.3493994,2.646621417916093
10.0069921,76.3493974,2.6468404140255855
10.0069921,76.3493945,2.6471579582043976
10.0069921,76.3493933,2.647289355923073
10.0172282,76.3517407,2.6473595984995906
10.0069921,76.3493905,2.6475959507683484
10.0069921,76.3493896,2.647694498682882
10.0069921,76.349387,2.6479791924760767
10.0069921,76.3493849,2.6482091394642566
10.0069921,76.3493799,2.6487566282541666
10.0069921,76.3493779,2.648975624746128
10.0069921,76.3493773,2.6490413235652737
10.0069921,76.349377,2.649074174064773
10.0069921,76.3493767,2.649107022455986
10.0069921,76.3493729,2.649523115013507
10.0069921,76.3493724,2.6495778636002227
10.0069921,76.349369,2.6499501556196954
10.0069921,76.3493683,2.6500268059358008
10.0069921,76.3493649,2.6503990977973624
10.0069921,76.3493648,2.650410049766495
10.0069921,76.3493636,2.6505414460663177
10.0069921,76.3493617,2.650749492469326
10.0069921,76.3493593,2.651012287400172
10.0069921,76.349358,2.6511546350377206
10.0173749,76.3515668,2.6715715983568007
10.0173327,76.3514739,2.6787314261913746
10.0173998,76.3514589,2.6834237736109565
10.0174485,76.351381,2.6934548978349846
10.0175761,76.3511581,2.7215954310327124
10.0176189,76.351025,2.7367948283609786
10.0176421,76.3509461,2.7457014111374853
10.0177251,76.3506824,2.7757351333521205
10.0177521,76.3506078,2.7844008013374824
10.0178235,76.3504462,2.803789661261188
10.0178268,76.350436,2.804955840990118
10.0178835,76.3503074,2.8203796986832668
10.0179311,76.3502142,2.8318685217855633
10.017982,76.3499448,2.860947959914228
10.0179244,76.3499067,2.8619948291874606
10.0179199,76.3498955,2.8628927460198894
10.0179204,76.3498932,2.8631443756563217
10.0179203,76.349893,2.8631594853528095
10.0179256,76.3498833,2.8643712858760084
10.0179317,76.3498776,2.865224275430158
10.0179661,76.3498918,2.8654431245088645
10.0179375,76.3498755,2.8657062663220128
10.0179379,76.3498754,2.8657350655233698
10.0179577,76.3498808,2.8661355529195043
10.0179427,76.3498726,2.866239301826687
10.0179442,76.3498713,2.866439010337698
10.0179443,76.3498713,2.8664437324958705
10.0179458,76.3498707,2.8665740619343776
10.0179459,76.3498707,2.866578785441959
10.0179334,76.3498641,2.8666429347771154
10.017948,76.3498683,2.8669158776004218
10.0179354,76.3498599,2.8671537157256526
10.0179489,76.3498659,2.86719628442409
10.0179489,76.3498657,2.867216109369188
10.0179492,76.3498638,2.8674186098356746
10.0179492,76.3498637,2.867428520771088
10.0179528,76.3498608,2.867886044354726
10.017952,76.3498599,2.867937452410219
10.017954,76.3498572,2.8682995608616655
10.0179549,76.3498559,2.868470937267834
10.0179551,76.3498556,2.8685101201468
10.0179553,76.3498547,2.8686087755657805
10.0179554,76.3498543,2.868653147878203
10.0179559,76.3498523,2.8688750085695927
10.017956,76.3498518,2.868929290368174
10.017958,76.34985,2.8692021962950633
10.0179586,76.3498495,2.8692801034037756
10.0179601,76.3498487,2.8694302722641742
10.0179606,76.3498481,2.8695133660811245
10.0179608,76.3498479,2.8695426405481723
10.0179612,76.3498475,2.8696011885863313
10.0179613,76.3498474,2.8696158246241152
10.0179619,76.3498463,2.869753202834738
10.0179621,76.3498461,2.8697824764253537
10.0179632,76.3498443,2.870012861282254
10.0179634,76.349844,2.870052046660065
10.0179649,76.3498442,2.870103112918486
10.0179649,76.349844,2.870122935054447
10.0179646,76.349843,2.870207867573517
10.0179648,76.3498425,2.8702668777104217
10.0179649,76.3498424,2.8702815134934547
10.0179597,76.3498397,2.870303439555847
10.0179567,76.3498366,2.8704690436559748
10.0179542,76.3498339,2.87061866529234
10.0179453,76.3498292,2.870664671930473
10.0179412,76.3498259,2.870798543756863
10.0179384,76.3498221,2.8710433816733762
10.0179365,76.3498176,2.871400122378563
10.0179374,76.3498066,2.8725335050661576
10.0179394,76.3498015,2.87313354733602
10.0179412,76.3497985,2.8735158879830065
10.0179421,76.3497948,2.8739252580263592
